Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,MA_Fast_Period,MA_Slow_Period,DeMarker_Period
,,,,,,,,,,,,
,,,,ANUL 2021,,,,,,,,
,,,,,,,,,,,,
614,-4.24,71781.79,2658.58482,7.40393,9.67184,204.29671,0,4.24,27,60,140,20
609,-4.24,71781.79,2658.58482,7.40393,9.67184,204.29671,0,4.24,27,60,120,20
604,-4.24,71781.79,2658.58482,7.40393,9.67184,204.29671,0,4.24,27,60,100,20
599,-4.24,71781.79,2658.58482,7.40393,9.67184,204.29671,0,4.24,27,60,80,20
594,-4.24,71781.79,2658.58482,7.40393,9.67184,204.29671,0,4.24,27,60,60,20
627,-4.89,71409.89,3245.90409,9.35681,10.52852,208.25964,0,4.89,22,40,200,20
622,-4.89,71409.89,3245.90409,9.35681,10.52852,208.25964,0,4.89,22,40,180,20
617,-4.89,71409.89,3245.90409,9.35681,10.52852,208.25964,0,4.89,22,40,160,20
612,-4.89,71409.89,3245.90409,9.35681,10.52852,208.25964,0,4.89,22,40,140,20
607,-4.89,71409.89,3245.90409,9.35681,10.52852,208.25964,0,4.89,22,40,120,20
602,-4.89,71409.89,3245.90409,9.35681,10.52852,208.25964,0,4.89,22,40,100,20
597,-4.89,71409.89,3245.90409,9.35681,10.52852,208.25964,0,4.89,22,40,80,20
592,-4.89,71409.89,3245.90409,9.35681,10.52852,208.25964,0,4.89,22,40,60,20
589,-4.89,71409.89,3245.90409,9.35681,10.52852,208.25964,0,4.89,22,60,40,20
588,-4.89,71409.89,3245.90409,9.35681,10.52852,208.25964,0,4.89,22,50,40,20
587,-4.89,71409.89,3245.90409,9.35681,10.52852,208.25964,0,4.89,22,40,40,20
581,-4.89,71256.85,3098.12391,7.40551,10.59731,200.15244,0,4.89,23,30,200,19
576,-4.89,71256.85,3098.12391,7.40551,10.59731,200.15244,0,4.89,23,30,180,19
571,-4.89,71256.85,3098.12391,7.40551,10.59731,200.15244,0,4.89,23,30,160,19
566,-4.89,71256.85,3098.12391,7.40551,10.59731,200.15244,0,4.89,23,30,140,19
561,-4.89,71256.85,3098.12391,7.40551,10.59731,200.15244,0,4.89,23,30,120,19
556,-4.89,71256.85,3098.12391,7.40551,10.59731,200.15244,0,4.89,23,30,100,19
551,-4.89,71256.85,3098.12391,7.40551,10.59731,200.15244,0,4.89,23,30,80,19
546,-4.89,71256.85,3098.12391,7.40551,10.59731,200.15244,0,4.89,23,30,60,19
541,-4.89,71256.85,3098.12391,7.40551,10.59731,200.15244,0,4.89,23,30,40,19
673,-5.33,71001.71,2840.06840,7.48336,7.37034,187.37185,0,5.33,25,50,200,21
668,-5.33,71001.71,2840.06840,7.48336,7.37034,187.37185,0,5.33,25,50,180,21
663,-5.33,71001.71,2840.06840,7.48336,7.37034,187.37185,0,5.33,25,50,160,21
658,-5.33,71001.71,2840.06840,7.48336,7.37034,187.37185,0,5.33,25,50,140,21
653,-5.33,71001.71,2840.06840,7.48336,7.37034,187.37185,0,5.33,25,50,120,21
648,-5.33,71001.71,2840.06840,7.48336,7.37034,187.37185,0,5.33,25,50,100,21
643,-5.33,71001.71,2840.06840,7.48336,7.37034,187.37185,0,5.33,25,50,80,21
638,-5.33,71001.71,2840.06840,7.48336,7.37034,187.37185,0,5.33,25,50,60,21
628,-4.89,70682.69,2827.30760,8.44495,10.51192,208.75038,0,4.89,25,50,200,20
623,-4.89,70682.69,2827.30760,8.44495,10.51192,208.75038,0,4.89,25,50,180,20
618,-4.89,70682.69,2827.30760,8.44495,10.51192,208.75038,0,4.89,25,50,160,20
613,-4.89,70682.69,2827.30760,8.44495,10.51192,208.75038,0,4.89,25,50,140,20
608,-4.89,70682.69,2827.30760,8.44495,10.51192,208.75038,0,4.89,25,50,120,20
603,-4.89,70682.69,2827.30760,8.44495,10.51192,208.75038,0,4.89,25,50,100,20
598,-4.89,70682.69,2827.30760,8.44495,10.51192,208.75038,0,4.89,25,50,80,20
593,-4.89,70682.69,2827.30760,8.44495,10.51192,208.75038,0,4.89,25,50,60,20
671,-4.89,70350.11,3908.33944,10.40346,10.46246,173.39520,0,4.89,18,30,200,21
666,-4.89,70350.11,3908.33944,10.40346,10.46246,173.39520,0,4.89,18,30,180,21
661,-4.89,70350.11,3908.33944,10.40346,10.46246,173.39520,0,4.89,18,30,160,21
656,-4.89,70350.11,3908.33944,10.40346,10.46246,173.39520,0,4.89,18,30,140,21
651,-4.89,70350.11,3908.33944,10.40346,10.46246,173.39520,0,4.89,18,30,120,21
646,-4.89,70350.11,3908.33944,10.40346,10.46246,173.39520,0,4.89,18,30,100,21
641,-4.89,70350.11,3908.33944,10.40346,10.46246,173.39520,0,4.89,18,30,80,21
636,-4.89,70350.11,3908.33944,10.40346,10.46246,173.39520,0,4.89,18,30,60,21
631,-4.89,70350.11,3908.33944,10.40346,10.46246,173.39520,0,4.89,18,30,40,21
672,-4.40,69899.92,3328.56762,8.59433,8.93337,190.97060,0,4.40,21,40,200,21
667,-4.40,69899.92,3328.56762,8.59433,8.93337,190.97060,0,4.40,21,40,180,21
662,-4.40,69899.92,3328.56762,8.59433,8.93337,190.97060,0,4.40,21,40,160,21
657,-4.40,69899.92,3328.56762,8.59433,8.93337,190.97060,0,4.40,21,40,140,21
652,-4.40,69899.92,3328.56762,8.59433,8.93337,190.97060,0,4.40,21,40,120,21
647,-4.40,69899.92,3328.56762,8.59433,8.93337,190.97060,0,4.40,21,40,100,21
642,-4.40,69899.92,3328.56762,8.59433,8.93337,190.97060,0,4.40,21,40,80,21
637,-4.40,69899.92,3328.56762,8.59433,8.93337,190.97060,0,4.40,21,40,60,21
634,-4.40,69899.92,3328.56762,8.59433,8.93337,190.97060,0,4.40,21,60,40,21
633,-4.40,69899.92,3328.56762,8.59433,8.93337,190.97060,0,4.40,21,50,40,21
632,-4.40,69899.92,3328.56762,8.59433,8.93337,190.97060,0,4.40,21,40,40,21
626,-4.89,67714.41,3983.20059,11.08870,9.98367,159.70531,0,4.89,17,30,200,20
621,-4.89,67714.41,3983.20059,11.08870,9.98367,159.70531,0,4.89,17,30,180,20
616,-4.89,67714.41,3983.20059,11.08870,9.98367,159.70531,0,4.89,17,30,160,20
611,-4.89,67714.41,3983.20059,11.08870,9.98367,159.70531,0,4.89,17,30,140,20
606,-4.89,67714.41,3983.20059,11.08870,9.98367,159.70531,0,4.89,17,30,120,20
601,-4.89,67714.41,3983.20059,11.08870,9.98367,159.70531,0,4.89,17,30,100,20
596,-4.89,67714.41,3983.20059,11.08870,9.98367,159.70531,0,4.89,17,30,80,20
591,-4.89,67714.41,3983.20059,11.08870,9.98367,159.70531,0,4.89,17,30,60,20
586,-4.89,67714.41,3983.20059,11.08870,9.98367,159.70531,0,4.89,17,30,40,20
355,-4.31,67668.70,2706.74800,8.14006,9.42370,214.09508,0,4.31,25,20,200,14
350,-4.31,67668.70,2706.74800,8.14006,9.42370,214.09508,0,4.31,25,20,180,14
345,-4.31,67668.70,2706.74800,8.14006,9.42370,214.09508,0,4.31,25,20,160,14
340,-4.31,67668.70,2706.74800,8.14006,9.42370,214.09508,0,4.31,25,20,140,14
335,-4.31,67668.70,2706.74800,8.14006,9.42370,214.09508,0,4.31,25,20,120,14
330,-4.31,67668.70,2706.74800,8.14006,9.42370,214.09508,0,4.31,25,20,100,14
325,-4.31,67668.70,2706.74800,8.14006,9.42370,214.09508,0,4.31,25,20,80,14
320,-4.31,67668.70,2706.74800,8.14006,9.42370,214.09508,0,4.31,25,20,60,14
315,-4.31,67668.70,2706.74800,8.14006,9.42370,214.09508,0,4.31,25,20,40,14
580,-4.46,62503.78,2841.08091,6.59828,8.27744,193.57111,0,4.46,22,20,200,19
575,-4.46,62503.78,2841.08091,6.59828,8.27744,193.57111,0,4.46,22,20,180,19
570,-4.46,62503.78,2841.08091,6.59828,8.27744,193.57111,0,4.46,22,20,160,19
565,-4.46,62503.78,2841.08091,6.59828,8.27744,193.57111,0,4.46,22,20,140,19
560,-4.46,62503.78,2841.08091,6.59828,8.27744,193.57111,0,4.46,22,20,120,19
555,-4.46,62503.78,2841.08091,6.59828,8.27744,193.57111,0,4.46,22,20,100,19
550,-4.46,62503.78,2841.08091,6.59828,8.27744,193.57111,0,4.46,22,20,80,19
545,-4.46,62503.78,2841.08091,6.59828,8.27744,193.57111,0,4.46,22,20,60,19
540,-4.46,62503.78,2841.08091,6.59828,8.27744,193.57111,0,4.46,22,20,40,19
535,-4.83,62001.05,3100.05250,8.38800,7.57125,196.57931,0,4.83,20,20,200,18
530,-4.83,62001.05,3100.05250,8.38800,7.57125,196.57931,0,4.83,20,20,180,18
525,-4.83,62001.05,3100.05250,8.38800,7.57125,196.57931,0,4.83,20,20,160,18
520,-4.83,62001.05,3100.05250,8.38800,7.57125,196.57931,0,4.83,20,20,140,18
515,-4.83,62001.05,3100.05250,8.38800,7.57125,196.57931,0,4.83,20,20,120,18
510,-4.83,62001.05,3100.05250,8.38800,7.57125,196.57931,0,4.83,20,20,100,18
505,-4.83,62001.05,3100.05250,8.38800,7.57125,196.57931,0,4.83,20,20,80,18
500,-4.83,62001.05,3100.05250,8.38800,7.57125,196.57931,0,4.83,20,20,60,18
495,-4.83,62001.05,3100.05250,8.38800,7.57125,196.57931,0,4.83,20,20,40,18
625,-4.89,59135.31,3695.95688,9.74074,8.71878,153.02844,0,4.89,16,20,200,20
620,-4.89,59135.31,3695.95688,9.74074,8.71878,153.02844,0,4.89,16,20,180,20
615,-4.89,59135.31,3695.95688,9.74074,8.71878,153.02844,0,4.89,16,20,160,20
610,-4.89,59135.31,3695.95688,9.74074,8.71878,153.02844,0,4.89,16,20,140,20
605,-4.89,59135.31,3695.95688,9.74074,8.71878,153.02844,0,4.89,16,20,120,20
600,-4.89,59135.31,3695.95688,9.74074,8.71878,153.02844,0,4.89,16,20,100,20
595,-4.89,59135.31,3695.95688,9.74074,8.71878,153.02844,0,4.89,16,20,80,20
590,-4.89,59135.31,3695.95688,9.74074,8.71878,153.02844,0,4.89,16,20,60,20
585,-4.89,59135.31,3695.95688,9.74074,8.71878,153.02844,0,4.89,16,20,40,20
670,-4.89,58009.81,3412.34177,8.82418,8.62721,157.93376,0,4.89,17,20,200,21
665,-4.89,58009.81,3412.34177,8.82418,8.62721,157.93376,0,4.89,17,20,180,21
660,-4.89,58009.81,3412.34177,8.82418,8.62721,157.93376,0,4.89,17,20,160,21
655,-4.89,58009.81,3412.34177,8.82418,8.62721,157.93376,0,4.89,17,20,140,21
650,-4.89,58009.81,3412.34177,8.82418,8.62721,157.93376,0,4.89,17,20,120,21
645,-4.89,58009.81,3412.34177,8.82418,8.62721,157.93376,0,4.89,17,20,100,21
640,-4.89,58009.81,3412.34177,8.82418,8.62721,157.93376,0,4.89,17,20,80,21
635,-4.89,58009.81,3412.34177,8.82418,8.62721,157.93376,0,4.89,17,20,60,21
630,-4.89,58009.81,3412.34177,8.82418,8.62721,157.93376,0,4.89,17,20,40,21
44,-5.88,52943.19,2406.50864,4.83994,5.61701,151.76198,0,5.88,22,60,200,7
39,-5.88,52943.19,2406.50864,4.83994,5.61701,151.76198,0,5.88,22,60,180,7
34,-5.88,52943.19,2406.50864,4.83994,5.61701,151.76198,0,5.88,22,60,160,7
29,-5.88,52943.19,2406.50864,4.83994,5.61701,151.76198,0,5.88,22,60,140,7
24,-5.88,52943.19,2406.50864,4.83994,5.61701,151.76198,0,5.88,22,60,120,7
19,-5.88,52943.19,2406.50864,4.83994,5.61701,151.76198,0,5.88,22,60,100,7
14,-5.88,52943.19,2406.50864,4.83994,5.61701,151.76198,0,5.88,22,60,80,7
9,-5.88,52943.19,2406.50864,4.83994,5.61701,151.76198,0,5.88,22,60,60,7
43,-5.22,51924.07,2596.20350,5.23649,6.20709,143.46098,0,5.22,20,50,200,7
38,-5.22,51924.07,2596.20350,5.23649,6.20709,143.46098,0,5.22,20,50,180,7
33,-5.22,51924.07,2596.20350,5.23649,6.20709,143.46098,0,5.22,20,50,160,7
28,-5.22,51924.07,2596.20350,5.23649,6.20709,143.46098,0,5.22,20,50,140,7
23,-5.22,51924.07,2596.20350,5.23649,6.20709,143.46098,0,5.22,20,50,120,7
18,-5.22,51924.07,2596.20350,5.23649,6.20709,143.46098,0,5.22,20,50,100,7
13,-5.22,51924.07,2596.20350,5.23649,6.20709,143.46098,0,5.22,20,50,80,7
8,-5.22,51924.07,2596.20350,5.23649,6.20709,143.46098,0,5.22,20,50,60,7
42,-5.25,51218.29,2695.69947,5.20585,6.11862,138.30859,0,5.25,19,40,200,7
37,-5.25,51218.29,2695.69947,5.20585,6.11862,138.30859,0,5.25,19,40,180,7
32,-5.25,51218.29,2695.69947,5.20585,6.11862,138.30859,0,5.25,19,40,160,7
27,-5.25,51218.29,2695.69947,5.20585,6.11862,138.30859,0,5.25,19,40,140,7
22,-5.25,51218.29,2695.69947,5.20585,6.11862,138.30859,0,5.25,19,40,120,7
17,-5.25,51218.29,2695.69947,5.20585,6.11862,138.30859,0,5.25,19,40,100,7
12,-5.25,51218.29,2695.69947,5.20585,6.11862,138.30859,0,5.25,19,40,80,7
7,-5.25,51218.29,2695.69947,5.20585,6.11862,138.30859,0,5.25,19,40,60,7
4,-5.25,51218.29,2695.69947,5.20585,6.11862,138.30859,0,5.25,19,60,40,7
3,-5.25,51218.29,2695.69947,5.20585,6.11862,138.30859,0,5.25,19,50,40,7
2,-5.25,51218.29,2695.69947,5.20585,6.11862,138.30859,0,5.25,19,40,40,7
41,-4.31,50078.57,3338.57133,5.74702,7.41214,98.89037,0,4.31,15,30,200,7
36,-4.31,50078.57,3338.57133,5.74702,7.41214,98.89037,0,4.31,15,30,180,7
31,-4.31,50078.57,3338.57133,5.74702,7.41214,98.89037,0,4.31,15,30,160,7
26,-4.31,50078.57,3338.57133,5.74702,7.41214,98.89037,0,4.31,15,30,140,7
21,-4.31,50078.57,3338.57133,5.74702,7.41214,98.89037,0,4.31,15,30,120,7
16,-4.31,50078.57,3338.57133,5.74702,7.41214,98.89037,0,4.31,15,30,100,7
11,-4.31,50078.57,3338.57133,5.74702,7.41214,98.89037,0,4.31,15,30,80,7
6,-4.31,50078.57,3338.57133,5.74702,7.41214,98.89037,0,4.31,15,30,60,7
1,-4.31,50078.57,3338.57133,5.74702,7.41214,98.89037,0,4.31,15,30,40,7
40,-4.89,47646.18,3403.29857,5.55733,7.08594,86.60455,0,4.89,14,20,200,7
35,-4.89,47646.18,3403.29857,5.55733,7.08594,86.60455,0,4.89,14,20,180,7
30,-4.89,47646.18,3403.29857,5.55733,7.08594,86.60455,0,4.89,14,20,160,7
25,-4.89,47646.18,3403.29857,5.55733,7.08594,86.60455,0,4.89,14,20,140,7
20,-4.89,47646.18,3403.29857,5.55733,7.08594,86.60455,0,4.89,14,20,120,7
15,-4.89,47646.18,3403.29857,5.55733,7.08594,86.60455,0,4.89,14,20,100,7
10,-4.89,47646.18,3403.29857,5.55733,7.08594,86.60455,0,4.89,14,20,80,7
5,-4.89,47646.18,3403.29857,5.55733,7.08594,86.60455,0,4.89,14,20,60,7
0,-4.89,47646.18,3403.29857,5.55733,7.08594,86.60455,0,4.89,14,20,40,7
719,-5.26,31761.43,1270.45720,5.66047,4.44569,122.74378,0,5.26,25,60,200,22
714,-5.26,31761.43,1270.45720,5.66047,4.44569,122.74378,0,5.26,25,60,180,22
709,-5.26,31761.43,1270.45720,5.66047,4.44569,122.74378,0,5.26,25,60,160,22
704,-5.26,31761.43,1270.45720,5.66047,4.44569,122.74378,0,5.26,25,60,140,22
699,-5.26,31761.43,1270.45720,5.66047,4.44569,122.74378,0,5.26,25,60,120,22
694,-5.26,31761.43,1270.45720,5.66047,4.44569,122.74378,0,5.26,25,60,100,22
689,-5.26,31761.43,1270.45720,5.66047,4.44569,122.74378,0,5.26,25,60,80,22
684,-5.26,31761.43,1270.45720,5.66047,4.44569,122.74378,0,5.26,25,60,60,22
718,-6.22,29770.96,1240.45667,5.36840,4.24862,120.07763,0,6.22,24,50,200,22
713,-6.22,29770.96,1240.45667,5.36840,4.24862,120.07763,0,6.22,24,50,180,22
708,-6.22,29770.96,1240.45667,5.36840,4.24862,120.07763,0,6.22,24,50,160,22
703,-6.22,29770.96,1240.45667,5.36840,4.24862,120.07763,0,6.22,24,50,140,22
698,-6.22,29770.96,1240.45667,5.36840,4.24862,120.07763,0,6.22,24,50,120,22
693,-6.22,29770.96,1240.45667,5.36840,4.24862,120.07763,0,6.22,24,50,100,22
688,-6.22,29770.96,1240.45667,5.36840,4.24862,120.07763,0,6.22,24,50,80,22
683,-6.22,29770.96,1240.45667,5.36840,4.24862,120.07763,0,6.22,24,50,60,22
717,-4.75,27851.03,1265.95591,5.13940,4.38182,151.63838,0,4.75,22,40,200,22
712,-4.75,27851.03,1265.95591,5.13940,4.38182,151.63838,0,4.75,22,40,180,22
707,-4.75,27851.03,1265.95591,5.13940,4.38182,151.63838,0,4.75,22,40,160,22
702,-4.75,27851.03,1265.95591,5.13940,4.38182,151.63838,0,4.75,22,40,140,22
697,-4.75,27851.03,1265.95591,5.13940,4.38182,151.63838,0,4.75,22,40,120,22
692,-4.75,27851.03,1265.95591,5.13940,4.38182,151.63838,0,4.75,22,40,100,22
687,-4.75,27851.03,1265.95591,5.13940,4.38182,151.63838,0,4.75,22,40,80,22
682,-4.75,27851.03,1265.95591,5.13940,4.38182,151.63838,0,4.75,22,40,60,22
679,-4.75,27851.03,1265.95591,5.13940,4.38182,151.63838,0,4.75,22,60,40,22
678,-4.75,27851.03,1265.95591,5.13940,4.38182,151.63838,0,4.75,22,50,40,22
677,-4.75,27851.03,1265.95591,5.13940,4.38182,151.63838,0,4.75,22,40,40,22
134,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,60,200,9
133,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,50,200,9
129,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,60,180,9
128,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,50,180,9
124,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,60,160,9
123,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,50,160,9
119,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,60,140,9
118,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,50,140,9
114,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,60,120,9
113,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,50,120,9
109,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,60,100,9
108,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,50,100,9
104,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,60,80,9
103,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,50,80,9
99,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,60,60,9
98,-5.33,23729.34,1031.71044,4.04113,3.40444,119.02256,0,5.33,23,50,60,9
132,-5.36,23154.49,1052.47682,3.96746,3.32196,132.59795,0,5.36,22,40,200,9
127,-5.36,23154.49,1052.47682,3.96746,3.32196,132.59795,0,5.36,22,40,180,9
122,-5.36,23154.49,1052.47682,3.96746,3.32196,132.59795,0,5.36,22,40,160,9
117,-5.36,23154.49,1052.47682,3.96746,3.32196,132.59795,0,5.36,22,40,140,9
112,-5.36,23154.49,1052.47682,3.96746,3.32196,132.59795,0,5.36,22,40,120,9
107,-5.36,23154.49,1052.47682,3.96746,3.32196,132.59795,0,5.36,22,40,100,9
102,-5.36,23154.49,1052.47682,3.96746,3.32196,132.59795,0,5.36,22,40,80,9
97,-5.36,23154.49,1052.47682,3.96746,3.32196,132.59795,0,5.36,22,40,60,9
94,-5.36,23154.49,1052.47682,3.96746,3.32196,132.59795,0,5.36,22,60,40,9
93,-5.36,23154.49,1052.47682,3.96746,3.32196,132.59795,0,5.36,22,50,40,9
92,-5.36,23154.49,1052.47682,3.96746,3.32196,132.59795,0,5.36,22,40,40,9
269,-7.14,22626.31,870.24269,3.05940,2.45843,124.36322,0,7.14,26,60,200,12
264,-7.14,22626.31,870.24269,3.05940,2.45843,124.36322,0,7.14,26,60,180,12
259,-7.14,22626.31,870.24269,3.05940,2.45843,124.36322,0,7.14,26,60,160,12
254,-7.14,22626.31,870.24269,3.05940,2.45843,124.36322,0,7.14,26,60,140,12
249,-7.14,22626.31,870.24269,3.05940,2.45843,124.36322,0,7.14,26,60,120,12
244,-7.14,22626.31,870.24269,3.05940,2.45843,124.36322,0,7.14,26,60,100,12
239,-7.14,22626.31,870.24269,3.05940,2.45843,124.36322,0,7.14,26,60,80,12
234,-7.14,22626.31,870.24269,3.05940,2.45843,124.36322,0,7.14,26,60,60,12
807,-5.04,22076.91,817.66333,3.66626,4.05163,138.96071,0,5.04,27,40,200,24
802,-5.04,22076.91,817.66333,3.66626,4.05163,138.96071,0,5.04,27,40,180,24
797,-5.04,22076.91,817.66333,3.66626,4.05163,138.96071,0,5.04,27,40,160,24
792,-5.04,22076.91,817.66333,3.66626,4.05163,138.96071,0,5.04,27,40,140,24
787,-5.04,22076.91,817.66333,3.66626,4.05163,138.96071,0,5.04,27,40,120,24
782,-5.04,22076.91,817.66333,3.66626,4.05163,138.96071,0,5.04,27,40,100,24
777,-5.04,22076.91,817.66333,3.66626,4.05163,138.96071,0,5.04,27,40,80,24
772,-5.04,22076.91,817.66333,3.66626,4.05163,138.96071,0,5.04,27,40,60,24
769,-5.04,22076.91,817.66333,3.66626,4.05163,138.96071,0,5.04,27,60,40,24
768,-5.04,22076.91,817.66333,3.66626,4.05163,138.96071,0,5.04,27,50,40,24
767,-5.04,22076.91,817.66333,3.66626,4.05163,138.96071,0,5.04,27,40,40,24
268,-5.33,21997.27,916.55292,3.25283,3.19997,127.18817,0,5.33,24,50,200,12
263,-5.33,21997.27,916.55292,3.25283,3.19997,127.18817,0,5.33,24,50,180,12
258,-5.33,21997.27,916.55292,3.25283,3.19997,127.18817,0,5.33,24,50,160,12
253,-5.33,21997.27,916.55292,3.25283,3.19997,127.18817,0,5.33,24,50,140,12
248,-5.33,21997.27,916.55292,3.25283,3.19997,127.18817,0,5.33,24,50,120,12
243,-5.33,21997.27,916.55292,3.25283,3.19997,127.18817,0,5.33,24,50,100,12
238,-5.33,21997.27,916.55292,3.25283,3.19997,127.18817,0,5.33,24,50,80,12
233,-5.33,21997.27,916.55292,3.25283,3.19997,127.18817,0,5.33,24,50,60,12
716,-4.74,21051.76,1238.33882,4.25426,3.51127,114.59357,0,4.74,17,30,200,22
711,-4.74,21051.76,1238.33882,4.25426,3.51127,114.59357,0,4.74,17,30,180,22
706,-4.74,21051.76,1238.33882,4.25426,3.51127,114.59357,0,4.74,17,30,160,22
701,-4.74,21051.76,1238.33882,4.25426,3.51127,114.59357,0,4.74,17,30,140,22
696,-4.74,21051.76,1238.33882,4.25426,3.51127,114.59357,0,4.74,17,30,120,22
691,-4.74,21051.76,1238.33882,4.25426,3.51127,114.59357,0,4.74,17,30,100,22
686,-4.74,21051.76,1238.33882,4.25426,3.51127,114.59357,0,4.74,17,30,80,22
681,-4.74,21051.76,1238.33882,4.25426,3.51127,114.59357,0,4.74,17,30,60,22
676,-4.74,21051.76,1238.33882,4.25426,3.51127,114.59357,0,4.74,17,30,40,22
806,-4.93,19968.99,907.68136,3.43124,3.81761,128.44556,0,4.93,22,30,200,24
801,-4.93,19968.99,907.68136,3.43124,3.81761,128.44556,0,4.93,22,30,180,24
796,-4.93,19968.99,907.68136,3.43124,3.81761,128.44556,0,4.93,22,30,160,24
791,-4.93,19968.99,907.68136,3.43124,3.81761,128.44556,0,4.93,22,30,140,24
786,-4.93,19968.99,907.68136,3.43124,3.81761,128.44556,0,4.93,22,30,120,24
781,-4.93,19968.99,907.68136,3.43124,3.81761,128.44556,0,4.93,22,30,100,24
776,-4.93,19968.99,907.68136,3.43124,3.81761,128.44556,0,4.93,22,30,80,24
771,-4.93,19968.99,907.68136,3.43124,3.81761,128.44556,0,4.93,22,30,60,24
766,-4.93,19968.99,907.68136,3.43124,3.81761,128.44556,0,4.93,22,30,40,24
267,-5.35,19326.38,878.47182,3.23733,2.86714,123.97719,0,5.35,22,40,200,12
262,-5.35,19326.38,878.47182,3.23733,2.86714,123.97719,0,5.35,22,40,180,12
257,-5.35,19326.38,878.47182,3.23733,2.86714,123.97719,0,5.35,22,40,160,12
252,-5.35,19326.38,878.47182,3.23733,2.86714,123.97719,0,5.35,22,40,140,12
247,-5.35,19326.38,878.47182,3.23733,2.86714,123.97719,0,5.35,22,40,120,12
242,-5.35,19326.38,878.47182,3.23733,2.86714,123.97719,0,5.35,22,40,100,12
237,-5.35,19326.38,878.47182,3.23733,2.86714,123.97719,0,5.35,22,40,80,12
232,-5.35,19326.38,878.47182,3.23733,2.86714,123.97719,0,5.35,22,40,60,12
229,-5.35,19326.38,878.47182,3.23733,2.86714,123.97719,0,5.35,22,60,40,12
228,-5.35,19326.38,878.47182,3.23733,2.86714,123.97719,0,5.35,22,50,40,12
227,-5.35,19326.38,878.47182,3.23733,2.86714,123.97719,0,5.35,22,40,40,12
809,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,60,200,24
808,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,50,200,24
804,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,60,180,24
803,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,50,180,24
799,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,60,160,24
798,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,50,160,24
794,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,60,140,24
793,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,50,140,24
789,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,60,120,24
788,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,50,120,24
784,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,60,100,24
783,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,50,100,24
779,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,60,80,24
778,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,50,80,24
774,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,60,60,24
773,-6.97,19117.74,597.42938,2.68301,2.53998,100.81803,0,6.97,32,50,60,24
314,-6.18,18957.11,631.90367,2.52272,2.47678,107.75960,0,6.18,30,60,200,13
309,-6.18,18957.11,631.90367,2.52272,2.47678,107.75960,0,6.18,30,60,180,13
304,-6.18,18957.11,631.90367,2.52272,2.47678,107.75960,0,6.18,30,60,160,13
299,-6.18,18957.11,631.90367,2.52272,2.47678,107.75960,0,6.18,30,60,140,13
294,-6.18,18957.11,631.90367,2.52272,2.47678,107.75960,0,6.18,30,60,120,13
289,-6.18,18957.11,631.90367,2.52272,2.47678,107.75960,0,6.18,30,60,100,13
284,-6.18,18957.11,631.90367,2.52272,2.47678,107.75960,0,6.18,30,60,80,13
279,-6.18,18957.11,631.90367,2.52272,2.47678,107.75960,0,6.18,30,60,60,13
313,-5.19,18386.69,656.66750,2.63280,3.26220,112.72038,0,5.19,28,50,200,13
308,-5.19,18386.69,656.66750,2.63280,3.26220,112.72038,0,5.19,28,50,180,13
